Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m)
0.0,8.808552074432374,7.056000137329102,7.056000137329102,18.007725203311853,0.0,0.0,107.0,133.0,125.0,133.4250030517578
0.05,8.176752376623167,8.820000171661377,7.938000154495239,18.007991199990617,0.12767809629440308,0.11269998550415039,107.0,133.0,125.0,133.4250030517578
0.1,4.182156085995609,10.584000205993652,8.820000171661377,18.00701276270561,0.20569339394569397,0.2498999983072281,107.0,133.0,125.0,133.4250030517578
0.15000000000000002,1.8224747657857394,10.747439861297607,9.301860094070435,18.005639178744374,0.2426924929022789,0.40529029071331024,107.0,133.0,125.0,133.4250030517578
0.2,0.4837715864229367,7.768655776977541,8.995219230651855,18.005057840583454,0.2559687942266464,0.5298077911138535,107.0,133.0,125.0,133.4250030517578
0.25,0.22882426679277645,4.894776105880743,8.311812043190004,18.005072824683285,0.25621649622917175,0.6134719923138618,107.0,133.0,125.0,133.4250030517578
0.30000000000000004,0.5667011976243,0.2858883018613525,7.165251508714483,18.005193949970078,0.2625238001346588,0.6421069949865341,107.0,133.0,125.0,133.4250030517578
0.35000000000000003,0.687862801551977,1.2601333397479655,6.427111737593668,18.005202872860796,0.2715811990201473,0.6545456035350496,107.0,133.0,125.0,133.42599487304688
0.4,0.6900120019921355,1.81846296546511,5.915039651801606,18.00515285753409,0.28124579787254333,0.6770526079748804,107.0,133.0,125.0,133.42599487304688
0.45,0.6322968184948781,2.0269728720120805,5.526232973822653,18.00509772013298,0.29039159789681435,0.7043769045089419,107.0,133.0,125.0,133.42599487304688
0.5,0.5494751930241214,1.9688721142311902,5.017520171512862,18.005035052775355,0.2984977997839451,0.73233919890239,107.0,133.0,125.0,133.4250030517578
0.55,0.4611131966125752,1.7295322128948023,4.308473375636205,18.005018102623353,0.3053918983787298,0.7578970000298237,107.0,133.0,125.0,133.4250030517578
0.6000000000000001,0.3775104045868788,1.3871364163729119,3.3887869966741304,18.005018779874067,0.311090799048543,0.7791991003008103,107.0,133.0,125.0,133.4250030517578
0.65,0.3034137636423311,1.00696340226384,2.414739350770754,18.00502799230722,0.3157045990228653,0.7953645896316981,107.0,133.0,125.0,133.4250030517578
0.7000000000000001,0.24040009081365826,0.6386228197041549,1.7017360550434155,18.0050375632105,0.31938099954277277,0.8062933992744898,107.0,133.0,125.0,133.4250030517578
0.75,0.18831455558592816,0.31574798285862116,1.2438332427412033,18.005042814441182,0.32227414939552546,0.8124449990840172,107.0,133.0,125.0,133.4250030517578
0.8,0.14614451676610396,0.05750502296999003,1.2209949148520671,18.005042687060964,0.32452787924557924,0.8146238003076529,107.0,133.0,125.0,133.4250030517578
0.8500000000000001,0.1125428348789749,0.1299309308164235,1.107974673958913,18.00503850747326,0.32626889925450087,0.8154523998649335,107.0,133.0,125.0,133.4250030517578
0.9,0.08609976097950992,0.24808918695718288,0.9509372961081202,18.005032478120793,0.32760450919158757,0.8183073002995467,107.0,133.0,125.0,133.4250030517578
0.9500000000000001,0.06550380215216603,0.30600271060670414,0.7788402799675824,18.005026553094847,0.328622879111208,0.8222957004012084,107.0,133.0,125.0,133.4250030517578
1.0,0.04959288127749528,0.3157817409178542,0.6135312426362488,18.00502190845319,0.3293954291148111,0.8266767004655218,107.0,133.0,125.0,133.4250030517578
1.05,0.03738851845264873,0.29079330967743583,0.46965735231451217,18.005018910286157,0.32997892511775717,0.830891031041882,107.0,133.0,125.0,133.4250030517578
1.1,0.02807964049280488,0.24392817479563297,0.35533652815678424,18.005040797382737,0.3304178061080165,0.8346945046284268,107.0,133.0,125.0,133.42599487304688
1.1500000000000001,0.021018455363810612,0.18643326681000105,0.2732835146114003,18.005040234824985,0.3307467861159239,0.8376152945053795,107.0,133.0,125.0,133.42599487304688
1.2000000000000002,0.0,0.12728371636238092,0.2221496042772229,18.005040183247978,0.3307467861159239,0.8397142594982901,107.0,133.0,125.0,133.42599487304688
1.25,0.005310324160382593,0.07294128045944871,0.19786893403730565,18.00504030456027,0.3310056891059503,0.8410247644712249,107.0,133.0,125.0,133.42599487304688
1.3,0.006701256148517817,0.02744673598714945,0.19486310533902157,18.005040404755487,0.3310928930877708,0.8416498744697342,107.0,133.0,125.0,133.42599487304688
1.35,0.006825527921319645,0.0072446889797028145,0.18259448115534951,18.005040433880794,0.3311879931134172,0.8417309344583223,107.0,133.0,125.0,133.42599487304688
1.4000000000000001,0.006305111898311903,0.030858026959082623,0.1608713651555395,18.00504039811377,0.3312789361225441,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
1.4500000000000002,0.005511600058747267,0.0,0.1302710940948691,18.005040411120497,0.33136003609979525,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
1.5,0.004640255961573893,0.0,0.09869292000308365,18.00504042252635,0.3314293490839191,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
1.55,0.0038091600876444262,0.0,0.06961358903534007,18.00504043217588,0.3314867611043155,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
1.6,0.003066800488162206,0.0,0.04522077155577677,18.00504044014536,0.33153337612748146,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
1.6500000000000001,0.0008350848236724676,0.0,0.026577444874776666,18.005040442523118,0.3315471491077915,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
1.7000000000000002,0.0012987287483758056,0.0,0.013849073238538576,18.00504044528817,0.3315630891593173,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
1.75,0.0014165099967704136,0.0,0.006554945192593704,18.005040448656707,0.33158239908516407,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
1.8,0.001361138410487045,0.0,0.00381027159387876,18.00504045204419,0.33160169911570847,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
1.85,0.0012110543553860067,0.0,0.0030858026959084783,18.00504045516903,0.3316193991340697,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
1.9000000000000001,0.00103402080741787,0.0,2.1614654510671015e-16,18.005040457896648,0.3316347690997645,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
1.9500000000000002,0.000859114796432506,0.0,2.1614654510671015e-16,18.005040460201407,0.3316476991167292,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.0,0.000696977985232584,0.0,2.1614654510671015e-16,18.005040462085226,0.3316582291154191,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.0500000000000003,0.00010453140220404586,0.0,2.1614654510671015e-16,18.005040463091337,0.3316638390533626,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.1,0.00024236171441743937,0.0,2.1614654510671015e-16,18.005040463585217,0.3316665891325101,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.15,0.00029028455904520274,0.0,2.1614654510671015e-16,18.005040464277286,0.33167043910361826,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.2,0.0002895292711725146,0.0,2.1614654510671015e-16,18.005040465004388,0.3316744790645316,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.25,0.00026635752651609423,0.0,2.1614654510671015e-16,18.005040465700027,0.33167833916377276,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.3000000000000003,0.0002303463618591314,0.0,2.1614654510671015e-16,18.005040466311556,0.33168172906152904,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.35,0.00019268784442631417,0.0,2.1614654510671015e-16,18.00504046683522,0.33168462908361107,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.4000000000000004,0.00015712308478972538,0.0,2.1614654510671015e-16,18.005040467263573,0.3316869990667328,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.45,0.00012945419937762502,0.0,2.1614654510671015e-16,18.0050404676144,0.33168893912807107,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.5,4.2361920088093385e-05,0.0,2.1614654510671015e-16,18.0050404676144,0.33168893912807107,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.5500000000000003,5.681411799806293e-05,0.0,2.1614654510671015e-16,18.00504046782065,0.3316900790669024,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.6,6.028127901439914e-05,0.0,2.1614654510671015e-16,18.00504046782065,0.3316900790669024,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.6500000000000004,6.0453003431543703e-05,0.0,2.1614654510671015e-16,18.005040468104866,0.3316916491603479,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.7,5.39650801410043e-05,0.0,2.1614654510671015e-16,18.005040468104866,0.3316916491603479,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.75,4.737389274541844e-05,0.0,2.1614654510671015e-16,18.005040468367415,0.33169309911318123,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.8000000000000003,3.738421955548913e-05,0.0,2.1614654510671015e-16,18.005040468367415,0.33169309911318123,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.85,2.9797456401256553e-05,0.0,2.1614654510671015e-16,18.005040468367415,0.33169309911318123,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.9000000000000004,8.788301094009886e-06,0.0,2.1614654510671015e-16,18.005040468581186,0.33169427909888327,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
2.95,1.194650479910788e-05,0.0,2.1614654510671015e-16,18.005040468581186,0.33169427909888327,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
3.0,1.077926484755865e-05,0.0,2.1614654510671015e-16,18.005040468581186,0.33169427909888327,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
3.0500000000000003,7.964281808655549e-06,0.0,2.1614654510671015e-16,18.005040468581186,0.33169427909888327,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
3.1,6.728686842491146e-06,0.0,2.1614654510671015e-16,18.005040468581186,0.33169427909888327,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
3.1500000000000004,7.6898994373808e-06,0.0,2.1614654510671015e-16,18.005040468581186,0.33169427909888327,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
3.2,7.689672700514865e-06,0.0,2.1614654510671015e-16,18.005040468581186,0.33169427909888327,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
3.25,4.325446145421682e-06,0.0,2.1614654510671015e-16,18.005040468581186,0.33169427909888327,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
3.3000000000000003,0.0,0.0,2.1614654510671015e-16,18.005040468581186,0.33169427909888327,0.8420397344813714,107.0,133.0,125.0,133.42599487304688
