Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Lead Speed (m/s),Ego Accel (m/s²),Lead Accel (m/s²),Smooth Accel (m/s²),Jerk (m/s³) (1 Hz),RSS Distance (m),TTC (s)
0.0,8.808552074432374,7.056000137329103,7.056000137329103,5.027322072878508,0.0,0.0,107.0,133.0,112.0,133.41999816894528,2.446820020675659,1.9600000381469729,,,,,1.717825363652256,10.326648426141821
0.05,8.17480831153278,8.820000171661377,7.938000154495238,5.0282741151333115,0.1276656985282898,0.1126999855041504,107.0,133.0,112.0,133.41999816894528,2.2707800865368832,2.450000047683716,-3.520798682775519,9.800000190734858,,,0.5819302496625642,inf
0.1,4.181039857876971,10.584000205993652,8.820000171661377,5.024767400651204,0.20566119998693466,0.2498999983072281,107.0,133.0,112.0,133.41999816894528,1.161399960521381,2.940000057220459,-22.187602520310044,9.800000190734863,,,0.0,inf
0.15000000000000002,1.8218554973676009,10.747439861297607,9.301860094070436,5.019842047153446,0.2426491007208824,0.40529029071331024,107.0,133.0,112.0,133.41999816894528,0.5060709714910002,2.9853999614715576,-13.10657978060761,0.9079980850219723,,,0.0,inf
0.2,0.4834584116983734,7.768655776977542,8.995219230651855,5.017756324645805,0.2559195011854172,0.5298077911138535,107.0,133.0,112.0,133.41999816894528,0.13429400324954816,2.1579599380493173,-7.435539364829043,-16.54880046844481,,,0.0,inf
0.25,0.2289592891937703,4.8947761058807435,8.311812043190004,5.01781015472187,0.2561644017696381,0.6134719923138618,107.0,133.0,112.0,133.41999816894528,0.06359980255382508,1.3596600294113177,-1.4138840139144617,-15.965998172759996,,,0.0,inf
0.30000000000000004,0.5667335987091718,0.2858883018613525,7.165251508714483,5.018244814564995,0.2624727040529251,0.6421069949865341,107.0,133.0,112.0,133.41999816894528,0.1574259996414366,0.07941341718370902,1.8765239417522288,-25.60493224455215,,,0.010605161071237736,64.31785076178254
0.35000000000000003,0.6878411829478882,1.2601333397479657,6.427111737593668,5.018192725105927,0.2715299017727375,0.6545059978961945,107.0,133.0,112.0,133.41999816894528,0.19106699526330229,0.3500370388188794,0.6728199124373136,5.412472432703408,,,0.0,inf
0.4,0.6899652242660609,1.8184629654651103,5.915039651801607,5.018013247668312,0.2811941020190716,0.6770130023360252,107.0,133.0,112.0,133.41999816894528,0.19165700674057246,0.5051286015180861,0.011800229545403388,3.101831253984136,,,0.0,inf
0.45,0.6322392046452201,2.0269728720120805,5.526232973822653,5.017815378194441,0.2903391011059284,0.7043372988700867,107.0,133.0,112.0,133.41999816894528,0.17562200129033892,0.5630480200033557,-0.3207001090046708,1.1583883697053923,-0.18666130322882765,,0.0,inf
0.5,0.5494175791745447,1.9688721142311905,5.017520171512863,5.017674593386757,0.29844460263848305,0.7322819977998734,107.0,133.0,112.0,133.41999816894528,0.1526159942151513,0.5469089206197751,-0.4601201415037527,-0.3227819876716121,-0.2704997260551554,,0.0,inf
0.55,0.4610628247272289,1.7295322128948023,4.308473375636205,5.0176137545710615,0.3053380008786917,0.7578397989273071,107.0,133.0,112.0,133.41999816894528,0.1280730068686747,0.4804256146930006,-0.49085974692953127,-1.3296661185354897,-0.3541637194707513,,0.0,inf
0.6000000000000001,0.3774707883600627,1.387136416372912,3.3887869966741304,5.017616175725493,0.3110362011939287,0.7791418991982937,107.0,133.0,112.0,133.41999816894528,0.10485299676668408,0.3853156712146978,-0.4644002020398121,-1.9021988695660546,-0.38811271312862206,,0.0,inf
0.65,0.3033773928882228,1.00696340226384,2.4147393507707537,5.017649229582113,0.315649401396513,0.7953073885291815,107.0,133.0,112.0,133.41999816894528,0.08427149802450633,0.27971205618440004,-0.4116299748435556,-2.112072300605958,-0.37780165058810034,,0.0,inf
0.7000000000000001,0.2403698354960812,0.6386228197041549,1.7017360550434155,5.0176835724266144,0.3193254014477134,0.8062361981719732,107.0,133.0,112.0,133.41999816894528,0.06676939874891144,0.1773952276955986,-0.3500419855118974,-2.046336569776027,-0.34160317743415036,,0.0,inf
0.75,0.18829115331173804,0.3157479828586212,1.243833242741203,5.017702416732576,0.3222181713208556,0.8123877979815006,107.0,133.0,112.0,133.41999816894528,0.05230309814214945,0.08770777301628367,-0.2893260121352402,-1.793749093586301,-0.2945209923238102,,0.0,inf
0.8,0.14612867832191676,0.05750502296999002,1.2209949148520671,5.0177019615782825,0.3244715910404921,0.8145665992051363,107.0,133.0,112.0,133.41999816894528,0.04059129953386576,0.015973617491663896,-0.2342359721656736,-1.4346831104923943,-0.2458183156157061,,0.0008209572460684067,203.7423559789336
0.8500000000000001,0.1125313147927914,0.1299309308164235,1.1079746739589131,5.0176869656161065,0.3262123907916248,0.8153951987624168,107.0,133.0,112.0,133.41999816894528,0.03125869855355316,0.03609192522678431,-0.1866520196062518,0.40236615470240794,-0.20047385161183567,,0.00011786149254612962,inf
0.9,0.08609400093562106,0.2480891869571829,0.9509372961081202,5.0176653318819895,0.32754780096001923,0.8182500991970301,107.0,133.0,112.0,133.41999816894528,0.023915000259894736,0.06891366304366192,-0.14687396587316873,0.6564347563375531,-0.16077414700334258,,0.0,inf
0.95,0.06549875959790788,0.3060027106067041,0.7788402799675824,5.0176440718004836,0.3285660609835759,0.8222384992986917,107.0,133.0,112.0,133.41999816894528,0.018194099888307745,0.08500075294630668,-0.11441800743173998,0.3217417980528957,-0.12758096283234766,,0.0,inf
1.0,0.04958892166697911,0.3157817409178542,0.6135312426362488,5.017627405789189,0.32933854102157056,0.8266194993630052,107.0,133.0,112.0,133.41999816894528,0.013774700463049752,0.0877171502549595,-0.08838798850515978,0.05432794617305637,-0.10108389727090486,,0.0,inf
1.05,0.03738527968531375,0.29079330967743583,0.4696573523145122,5.017616647801616,0.32992191798985004,0.8308338299393654,107.0,133.0,112.0,133.41999816894528,0.010384799912587154,0.08077591935484328,-0.06779801100925191,-0.13882461800232437,-0.08089780196953378,,0.0,inf
1.1,0.028076616302133248,0.24392817479563295,0.35533652815678424,5.017611079390623,0.33036076099961065,0.8345057098194957,107.0,133.0,112.0,133.41999816894528,0.007799060083925902,0.06775782633212026,-0.05171479657322499,-0.2603618604544603,-0.06553883037266268,,0.0,inf
1.15,0.02101661972702596,0.18643326681000105,0.2732835146114003,5.017609060835821,0.3306897020083852,0.8374264996964484,107.0,133.0,112.0,133.41999816894528,0.0058379499241738774,0.051787018558333626,-0.03922220319504063,-0.3194161554757337,-0.05226964252271108,,0.0,inf
1.2000000000000002,0.0,0.12728371636238092,0.2221496042772229,5.0176088758060775,0.3306897020083852,0.8395254646893591,107.0,133.0,112.0,133.41999816894528,0.0,0.03535658787843914,-0.11675899848347693,-0.3286086135978879,-0.03861257596924024,,0.0,inf
1.25,0.005309027899059504,0.07294128045944871,0.19786893403730565,5.017609311172197,0.3309486439975444,0.8408359696622938,107.0,133.0,112.0,133.41999816894528,0.0014747299719609732,0.02026146679429131,0.02949459943921957,-0.3019024216829578,-0.02461823560623852,,0.0,inf
1.3,0.0066986640449634965,0.02744673598714945,0.1948631053390216,5.017609670731337,0.33103584800846875,0.8414610796608031,107.0,133.0,112.0,133.41999816894528,0.00186074001248986,0.007624093329763736,0.007720200810577731,-0.25274746929055125,-0.012878300008804935,,0.0,inf
