Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Lead Speed (m/s),Ego Accel (m/s²),Lead Accel (m/s²),Smooth Accel (m/s²),Jerk (m/s³) (1 Hz),RSS Distance (m),TTC (s)
0.0,8.808552074432374,7.056000137329103,7.056000137329103,12.0115160634499,0.0,0.0,107.0,133.0,119.0,133.42300415039062,2.446820020675659,1.9600000381469729,,,,,1.717825363652256,24.672917639665148
0.05,8.173655605443292,8.820000171661377,7.938000154495238,12.011914418239385,0.12765909731388092,0.1126999855041504,107.0,133.0,119.0,133.42300415039062,2.2704598904009146,2.450000047683716,-3.5272026054948924,9.800000190734858,,,0.5812025655237312,inf
0.1,4.1803557873067385,10.584000205993652,8.820000171661377,12.010446545008659,0.2056429982185364,0.2498999983072281,107.0,133.0,119.0,133.42300415039062,1.1612099409185384,2.940000057220459,-22.18499898964752,9.800000190734863,,,0.0,inf
0.15000000000000002,1.82148470879436,10.747439861297607,9.301860094070436,12.008386606371234,0.2426242977380753,0.40529029071331024,107.0,133.0,119.0,133.42300415039062,0.5059679746651,2.9853999614715576,-13.104839325068763,0.9079980850219723,,,0.0,inf
0.2,0.4832675993488019,7.768655776977542,8.995219230651855,12.0075148334316,0.2558910958468914,0.5298077911138535,107.0,133.0,119.0,133.42300415039062,0.13424099981911164,2.1579599380493173,-7.434539496919769,-16.54880046844481,,,0.0,inf
0.25,0.2290406405934209,4.8947761058807435,8.311812043190004,12.007537343631695,0.2561344988644123,0.6134719923138618,107.0,133.0,119.0,133.42300415039062,0.06362240016483914,1.3596600294113177,-1.4123719930854504,-15.965998172759996,,,0.0,inf
0.30000000000000004,0.5667552173137711,0.2858883018613525,7.165251508714483,12.007719001816294,0.2624433971941471,0.6421069949865341,107.0,133.0,119.0,133.42300415039062,0.15743200480938085,0.07941341718370902,1.8761920928908327,-25.60493224455215,,,0.010606118469171285,153.88871395982682
0.35000000000000003,0.687830400467012,1.2601333397479657,6.427111737593668,12.007697232514396,0.27150069922208786,0.6545059978961945,107.0,133.0,119.0,133.42300415039062,0.19106400012972558,0.3500370388188794,0.6726399064068945,5.412472432703408,,,0.0,inf
0.4,0.6899400115016414,1.8184629654651103,5.915039651801607,12.007622221377273,0.28116450086236,0.6770130023360252,107.0,133.0,119.0,133.42300415039062,0.1916500031949004,0.5051286015180861,0.011720061303496235,3.101831253984136,,,0.0,inf
0.45,0.6322068035606435,2.0269728720120805,5.526232973822653,12.007539526600898,0.2903091982007027,0.7043372988700867,107.0,133.0,119.0,133.42300415039062,0.17561300098906765,0.5630480200033557,-0.32074004411665474,1.1583883697053923,-0.18667036209547327,,0.0,inf
0.5,0.549381583929783,1.9688721142311905,5.017520171512863,12.007480689041708,0.2984142005443573,0.7322819977998734,107.0,133.0,119.0,133.42300415039062,0.15260599553605084,0.5469089206197751,-0.4601401090603364,-0.3227819876716121,-0.2705147153038173,,0.0,inf
0.55,0.4610340178017526,1.7295322128948023,4.308473375636205,12.007455261881347,0.30530709959566593,0.7578397989273071,107.0,133.0,119.0,133.42300415039062,0.12806500494493128,0.4804256146930006,-0.49081981182239065,-1.3296661185354897,-0.3541661223850663,,0.0,inf
0.6000000000000001,0.3774383872755353,1.387136416372912,3.3887869966741304,12.0074562714383,0.3110048994421959,0.7791418991982937,107.0,133.0,119.0,133.42300415039062,0.10484399646542647,0.3853156712146978,-0.46442016959009585,-1.9021988695660546,-0.38810184566410705,,0.0,inf
0.65,0.303356873989302,1.00696340226384,2.4147393507707537,12.00747008291744,0.31561779975891113,0.7953073885291815,107.0,133.0,119.0,133.42300415039062,0.08426579833036167,0.27971205618440004,-0.4115639627012965,-2.112072300605958,-0.3777830049613742,,0.0,inf
0.7000000000000001,0.2403561562302567,0.6386228197041549,1.7017360550434155,12.007484434008385,0.3192934999242425,0.8062361981719732,107.0,133.0,119.0,133.42300415039062,0.06676559895284907,0.1773952276955986,-0.35000398755025164,-2.046336569776027,-0.34158278848450574,,0.0,inf
0.75,0.188277474045762,0.3157479828586212,1.243833242741203,12.007492308870258,0.3221860993653536,0.8123877979815006,107.0,133.0,119.0,133.42300415039062,0.052299298346045,0.08770777301628367,-0.28932601213608183,-1.793749093586301,-0.2945029785832066,,0.0,inf
0.8,0.14611608535058634,0.05750502296999002,1.2209949148520671,12.007492119077547,0.32443935982882977,0.8145665992051363,107.0,133.0,119.0,133.42300415039062,0.040587801486273986,0.015973617491663896,-0.23422993719542007,-1.4346831104923943,-0.24580416370230934,,0.0008208082657938103,487.6300518914994
0.8500000000000001,0.11252267807815332,0.1299309308164235,1.1079746739589131,12.007485852936899,0.3261800496838987,0.8153951987624168,107.0,133.0,119.0,133.42300415039062,0.0312562994661537,0.03609192522678431,-0.18663004040240555,0.40236615470240794,-0.2004630421852612,,0.00011778170489931754,inf
0.9,0.08608500212435087,0.2480891869571829,0.9509372961081202,12.007476812969749,0.3275153797585517,0.8182500991970301,107.0,133.0,119.0,133.42300415039062,0.023912500590097464,0.06891366304366192,-0.14687597752112494,0.6564347563375531,-0.16076528631493017,,0.0,inf
0.95,0.06549191996458725,0.3060027106067041,0.7788402799675824,12.007467929186733,0.32853352976962924,0.8222384992986917,107.0,133.0,119.0,133.42300415039062,0.018192199990163124,0.08500075294630668,-0.11440601199868694,0.3217417980528957,-0.12757244139058863,,0.0,inf
1.0,0.04957919865856138,0.3157817409178542,0.6135312426362488,12.007460965027402,0.3293059598654509,0.8266194993630052,107.0,133.0,119.0,133.42300415039062,0.01377199962737816,0.0877171502549595,-0.0884040072556992,0.05432794617305637,-0.10107445833711481,,0.0,inf
1.05,0.03738204091787697,0.29079330967743583,0.4696573523145122,12.007456469665925,0.32988926983671263,0.8308338299393654,107.0,133.0,119.0,133.42300415039062,0.010383900254965824,0.08077591935484328,-0.06776198744824666,-0.13882461800232437,-0.08088733556159308,,0.0,inf
1.1,0.028076939843794817,0.24392817479563295,0.35533652815678424,12.007454142834439,0.3303280738182366,0.8345057098194957,107.0,133.0,119.0,133.42300415039062,0.007799149956609672,0.06775782633212026,-0.051695005967123,-0.2603618604544603,-0.0655286203630313,,0.0,inf
1.15,0.021018096618374102,0.18643326681000105,0.2732835146114003,12.00745329936724,0.3306569768174086,0.8374264996964484,107.0,133.0,119.0,133.42300415039062,0.005838360171770584,0.051787018558333626,-0.0392157956967819,-0.3194161554757337,-0.052261468927818654,,0.0,inf
1.2000000000000002,0.0,0.12728371636238092,0.2221496042772229,12.00745322206131,0.3306569768174086,0.8395254646893591,107.0,133.0,119.0,133.42300415039062,0.0,0.03535658787843914,-0.11676720343541105,-0.3286086135978879,-0.03860751937707027,,0.0,inf
1.25,0.0053130239714896535,0.07294128045944871,0.19786893403730565,12.007453403992765,0.33091588082606904,0.8408359696622938,107.0,133.0,119.0,133.42300415039062,0.0014758399920804593,0.02026146679429131,0.02951679984160929,-0.3019024216829578,-0.02461623728243595,,0.0,inf
1.3,0.0066976200789413,0.02744673598714945,0.1948631053390216,12.007453554245636,0.33100308483699337,0.8414610796608031,107.0,133.0,119.0,133.42300415039062,0.0018604500219281388,0.007624093329763736,0.0076922005969535835,-0.25274746929055125,-0.012878445154720137,,0.0,inf
1.35,0.0068240518699667395,0.007244688979702814,0.18259448115534951,12.007453597921565,0.3310981848044321,0.8415421396493912,107.0,133.0,119.0,133.42300415039062,0.0018955699638796499,0.0020124136054730036,0.0007023988390302204,-0.11223359448581455,-0.005746734150617981,,5.237796498576363e-06,inf
1.4,0.006303456053141593,0.030858026959082626,0.1608713651555395,12.007453544276574,0.3311890888144262,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,0.0017509600147615537,0.008571674155300728,-0.0028921989823619335,0.13118521099655497,-0.0031305628625864414,,0.0,inf
1.4500000000000002,0.005510880053046511,0.0,0.1302710940948691,12.007453563772016,0.3312701518298127,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,0.0015308000147351418,0.0,-0.004403200000528214,-0.17143348310601367,-0.0031334013873765033,,5.233274372026838e-06,7792.999382749912
1.5,0.0046418040990990365,0.0,0.09869292000308363,12.007453580866148,0.3313394268043339,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,0.00128939002752751,0.0,-0.004828199744152653,0.0,-0.0038987426954522394,,4.4100433765987175e-06,9240.838644663165
1.55,0.003806819860041025,0.0,0.06961358903534008,12.007453595335585,0.3313968378352001,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,0.001057449961122507,0.0,-0.004638801328100059,0.0,-0.004441733686547388,,3.6740001323840095e-06,11248.727371453375
1.6,0.003065633936814155,0.0,0.04522077155577677,12.00745360727622,0.33144341479055583,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,0.0008515649824483763,0.0,-0.0041176995734826085,0.0,-0.004402671344873702,,3.0657114245629043e-06,13936.79391791633
1.65,0.0008350487815324697,0.0,0.026577444874776663,12.007453610831835,0.3314571498194709,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,0.00023195799487013048,0.0,-0.012392139751564961,0.0,-0.0037290478438084416,,1.4908182454323466e-06,49626.19076619793
1.7000000000000002,0.0012986928108160106,0.0,0.013849073238538576,12.007453614978006,0.3314730898709968,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,0.00036074800300444737,0.0,0.002575800162686324,0.0,-0.0026551027933948684,,1.7865655668447432e-06,32387.10260789717
1.75,0.0014171292101158176,0.0,0.0065549451925937035,12.007453620029088,0.33149239979684353,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,0.00039364700280994933,0.0,0.0006579799961100416,0.0,-0.0016203719119089466,,1.8647729870305267e-06,29747.411813887797
1.8,0.0013611060352675694,0.0,0.00381027159387876,12.007453625108578,0.33151169982738793,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,0.00037808500979654705,0.0,-0.0003112398602680454,0.0,-0.0009821296257958878,,1.8276441569095217e-06,30940.266493167223
1.85,0.0012109860431582995,0.0,0.0030858026959084783,12.00745362979424,0.33152939984574914,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,0.0003363850119884165,0.0,-0.0008339999561626097,0.0,-0.0007890981113967572,,1.7293474621220567e-06,34665.049624594554
1.9,0.0010339847649950874,0.0,2.161465451067101e-16,12.007453633884273,0.331544769811444,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,0.00028721799027641316,0.0,-0.0009833404342400708,0.0,-0.0008593855665064061,,1.6156830675220371e-06,40399.48464329943
1.95,0.0008577395879487982,0.0,2.161465451067101e-16,12.007453637332125,0.3315576697932556,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,0.00023826099665244394,0.0,-0.0009791398724793834,0.0,-0.000978051180994278,,1.5049061445677959e-06,48366.25083779112
2.0,0.0006971508090529259,0.0,2.161465451067101e-16,12.007453640154235,0.33156818978022784,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,0.00019365300251470162,0.0,-0.0008921598827548456,0.0,-0.0009975874410195593,0.10007687089609525,1.4060567477208827e-06,58960.35654709988
2.0500000000000003,0.0001032267590383276,0.0,2.161465451067101e-16,12.007453641673653,0.3315738397650421,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,2.8674099732868777e-05,0.0,-0.003299578055636639,0.0,-0.0008583218164602609,,1.0577593014634828e-06,310477.9096245807
2.1,0.00024236171147061378,0.0,2.161465451067101e-16,12.007453642414221,0.3315765898441896,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,6.732269763072605e-05,0.0,0.0007729719579571481,0.0,-0.0006014928785921732,,1.136911568069591e-06,155290.15425404362
2.15,0.0002910743980471289,0.0,2.161465451067101e-16,12.007453643441165,0.331580399768427,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,8.08539994575358e-05,0.0,0.000270626036536196,0.0,-0.0003418420214173968,,1.164976683529211e-06,132162.0810876171
2.2,0.00028973558056638745,0.0,2.161465451067101e-16,12.007453644542249,0.3315844797762111,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,8.04821057128854e-05,0.0,-7.4378748930077765e-06,0.0,-0.00017773025916399687,,1.164202896095761e-06,132705.2852046113
2.25,0.0002671470023347806,0.0,2.161465451067101e-16,12.00745364558535,0.3315883398754522,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,7.420750064855017e-05,0.0,-0.0001254921012867052,0.0,-0.00012582801102661026,,1.1511683778733524e-06,142593.6354019087
2.3000000000000003,0.00022911083691782823,0.0,2.161465451067101e-16,12.007453646502332,0.3315917297732085,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,6.364189914384118e-05,0.0,-0.00021131203009417863,0.0,-0.00014006305139499915,,1.1293089439509998e-06,163051.92812924
2.35,0.00019272203505797195,0.0,2.161465451067101e-16,12.007453647287555,0.3315946297952905,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,5.353389862721443e-05,0.0,-0.00020216001033253575,0.0,-0.00016949132384701425,,1.1085007364055433e-06,188992.86690623802
2.4000000000000004,0.00015712308400159334,0.0,2.161465451067101e-16,12.007453647929868,0.3315969997784123,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,4.364530111155371e-05,0.0,-0.00019777195031321334,0.0,-0.00018645724199158932,,1.0882430583776667e-06,223830.48280334467
2.45,0.00012876731494750979,0.0,2.161465451067101e-16,12.007453648455932,0.3315989398397505,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,3.57686985965305e-05,0.0,-0.00015753205030046474,0.0,-0.00018090916659666868,,1.0721770970927055e-06,262350.7772048856
2.5,4.2361920787765916e-05,0.0,2.161465451067101e-16,12.007453648455932,0.3315989398397505,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,1.1767200218823865e-05,0.0,-0.00048002996755413434,0.0,-0.0001518363527593881,,1.0236036339381425e-06,551630.5968496634
2.5500000000000003,5.6814118138467726e-05,0.0,2.161465451067101e-16,12.0074536487652,0.33160007977858186,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,1.5781699482907702e-05,0.0,8.02899852816763e-05,0.0,-0.00010809638714025584,,1.0316879299850997e-06,465735.5368184976
2.6,6.093361149018878e-05,0.0,2.161465451067101e-16,12.0074536487652,0.33160007977858186,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,1.6926003191719106e-05,0.0,2.288607417622816e-05,0.0,-6.638334428889827e-05,,1.0339952511754612e-06,445942.6660269432
2.6500000000000004,6.0521763318722194e-05,0.0,2.161465451067101e-16,12.007453649191381,0.3316016498720273,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,1.6811600921867275e-05,0.0,-2.288045397036611e-06,0.0,-4.0660760379246316e-05,,1.0337645168065126e-06,447845.45630761725
2.7,5.403348358709069e-05,0.0,2.161465451067101e-16,12.007453649191381,0.3316016498720273,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,1.500930099641408e-05,0.0,-3.604599850906401e-05,0.0,-3.3219220176500894e-05,,1.0301312415510286e-06,480119.5223694197
2.75,4.744261963770289e-05,0.0,2.161465451067101e-16,12.00745364958507,0.3316030998248607,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,1.3178505454917469e-05,0.0,-3.661591082993237e-05,0.0,-3.702056730572687e-05,,1.0264438474128476e-06,518042.61810321384
2.8000000000000003,3.813948019447392e-05,0.0,2.161465451067101e-16,12.00745364958507,0.3316030998248607,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,1.0594300054020534e-05,0.0,-5.168410801793842e-05,0.0,-4.327619463286884e-05,,1.0212447197048582e-06,583047.4266223438
2.85,3.0655674940120365e-05,0.0,2.161465451067101e-16,12.00745364958507,0.3316030998248607,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,8.515465261144546e-06,0.0,-4.15766958575199e-05,0.0,-4.576002876421079e-05,,1.017067187096596e-06,648509.4206508112
2.9000000000000004,8.170460725199312e-06,0.0,2.161465451067101e-16,12.007453649916494,0.33160431985743344,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,2.2695724236664754e-06,0.0,-0.00012491785674956075,0.0,-4.1720636563706166e-05,,1.004541720326826e-06,978636.6822983669
2.95,9.680805720955236e-06,0.0,2.161465451067101e-16,12.007453649916494,0.33160431985743344,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,2.6891127002653434e-06,0.0,8.390805531977389e-06,0.0,-3.212567273252548e-05,,1.005381841064088e-06,946280.0066127086
3.0,7.621663057300527e-06,0.0,2.161465451067101e-16,12.007453649916494,0.33160431985743344,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,2.117128627027924e-06,0.0,-1.143968146474843e-05,0.0,-2.0761774787918427e-05,0.0009768256662316408,1.0042364983708676e-06,990948.7651334497
3.0500000000000003,8.376275024111894e-06,0.0,2.161465451067101e-16,12.007453649916494,0.33160431985743344,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,2.3267430622533038e-06,0.0,4.1922887045075745e-06,0.0,-1.147389059972108e-05,,1.0046561929911452e-06,974097.8285404089
3.1,5.835923460759498e-06,0.0,2.161465451067101e-16,12.007453649916494,0.33160431985743344,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,1.6210898502109716e-06,0.0,-1.4113064240846694e-05,0.0,-5.984575000195572e-06,,1.003243493666573e-06,1033246.7784592947
3.1500000000000004,8.032965884297743e-06,0.0,2.161465451067101e-16,12.007453649916494,0.33160431985743344,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,2.2313794123049287e-06,0.0,1.2205791241879077e-05,0.0,-3.922025407389535e-06,,1.0044652483516506e-06,981692.5176760388
3.2,7.449521074167853e-06,0.0,2.161465451067101e-16,12.007453649916494,0.33160431985743344,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,2.0693114094910703e-06,0.0,-3.2413600562771783e-06,0.0,-3.854894809043114e-06,,1.0041407638438369e-06,994874.7896648077
