Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Lead Speed (m/s),Ego Accel (m/s²),Lead Accel (m/s²),Smooth Accel (m/s²),Jerk (m/s³) (1 Hz),RSS Distance (m),TTC (s)
0.0,8.808552074432374,7.056000137329103,7.056000137329103,11.012523933943887,0.0,0.0,107.0,133.0,118.0,133.4219970703125,2.446820020675659,1.9600000381469729,,,,,1.717825363652256,22.620882708872553
0.05,8.172539806422975,8.820000171661377,7.938000154495238,11.01295826331311,0.12765249609947205,0.1126999855041504,107.0,133.0,118.0,133.4219970703125,2.2701499462286043,2.450000047683716,-3.533401488941097,9.800000190734858,,,0.5804982778565879,inf
0.1,4.179708194755297,10.584000205993652,8.820000171661377,11.01135684961769,0.20562529563903809,0.2498999983072281,107.0,133.0,118.0,133.4219970703125,1.1610300540986935,2.940000057220459,-22.182397842598213,9.800000190734863,,,0.0,inf
0.15000000000000002,1.8211282968587292,10.74743986129761,9.301860094070436,11.009109794861915,0.2426002956926823,0.4052903801202774,107.0,133.0,118.0,133.4219970703125,0.505868971349647,2.985399961471558,-13.103221654980926,0.9079980850219812,,,0.0,inf
0.2,0.4830912172816138,7.768655776977542,8.995219230651855,11.008158855308261,0.2558637969195843,0.5298078805208206,107.0,133.0,118.0,133.4219970703125,0.13419200480044827,2.1579599380493173,-7.433539330983978,-16.54880046844482,,,0.0,inf
0.25,0.2291173249485142,4.894776105880745,8.311812043190004,11.008183425769241,0.25610559806227684,0.6134719848632812,107.0,133.0,118.0,133.4219970703125,0.06364370137458727,1.3596600294113181,-1.41096606851722,-15.965998172759987,,,0.0,inf
0.30000000000000004,0.5667731881141725,0.28588901418121704,7.165251610474463,11.008381587988477,0.26241500303149223,0.6421069875359535,107.0,133.0,118.0,133.4219970703125,0.15743699669838127,0.07941361505033806,1.875865906475878,-25.604928287219582,,,0.010606903872978727,141.07272241051888
0.35000000000000003,0.6878160238266384,1.2601333407772544,6.427111826762311,11.008357840661313,0.2714722007513046,0.6545059904456139,107.0,133.0,118.0,133.4219970703125,0.19106000661851066,0.3500370391047929,0.6724601984025881,5.412468481089098,,,0.0,inf
0.4,0.6899147987366595,1.8184629651384716,5.9150397310263285,11.008276014996863,0.28113580122590065,0.6770129948854446,107.0,133.0,118.0,133.4219970703125,0.19164299964907208,0.5051286014273532,0.01165986061122837,3.1018312464512063,,,0.0,inf
0.45,0.6321779966355968,2.0269728719626157,5.526233045119957,11.008185805834346,0.2902799993753433,0.7043372914195061,107.0,133.0,118.0,133.4219970703125,0.17560499906544355,0.5630480199896154,-0.3207600116725707,1.158388371245245,-0.18667413182907786,,0.0,inf
0.5,0.5493527770044005,1.9688721154810689,5.017520242935153,11.008121620956596,0.298384502530098,0.7322819903492928,107.0,133.0,118.0,133.4219970703125,0.15259799361233348,0.5469089209669635,-0.4601401090622016,-0.32278198045303746,-0.2705254349137449,,0.0,inf
0.55,0.4610052108765146,1.7295322135692242,4.308473447125939,11.008093881661413,0.3052770998328924,0.7578397914767265,107.0,133.0,118.0,133.4219970703125,0.12805700302125406,0.48042561488034,-0.49081981182158796,-1.329666121732469,-0.3541685396824926,,0.0,inf
