Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Lead Speed (m/s),Ego Accel (m/s²),Lead Accel (m/s²),Smooth Accel (m/s²),Jerk (m/s³) (1 Hz),RSS Distance (m),TTC (s)
0.0,8.808552074432374,7.056000137329103,7.056000137329103,12.011516765700588,0.0,0.0,107.0,133.0,119.0,133.42300415039062,2.446820020675659,1.9600000381469729,,,,,1.717825363652256,24.67291908216194
0.05,8.172539806496617,8.820000171661377,7.938000154495238,12.011914959970875,0.12765200436115265,0.1126999855041504,107.0,133.0,119.0,133.42300415039062,2.2701499462490604,2.450000047683716,-3.5334014885319753,9.800000190734858,,,0.5804982779030672,inf
0.1,4.179708194761392,10.584000205993652,8.820000171661377,12.010446732634339,0.20562440156936648,0.2498999983072281,107.0,133.0,119.0,133.42300415039062,1.1610300541003866,2.940000057220459,-22.182397842973476,9.800000190734863,,,0.0,inf
0.15000000000000002,1.821131944664268,10.747439861297607,9.301860094070436,12.00838663126702,0.24259930104017255,0.40529029071331024,107.0,133.0,119.0,133.42300415039062,0.5058699846289633,2.9853999614715576,-13.103201389428463,0.9079980850219723,,,0.0,inf
0.2,0.4830876231234394,7.768655776977542,8.995219230651855,12.007514829278193,0.2558628022670746,0.5298077911138535,107.0,133.0,119.0,133.42300415039062,0.1341910064231776,2.1579599380493173,-7.433579564115715,-16.54880046844481,,,0.0,inf
0.25,0.22911694944067446,4.8947761058807435,8.311812043190004,12.007537354481807,0.25610460340976715,0.6134719923138618,107.0,133.0,119.0,133.42300415039062,0.06364359706685402,1.3596600294113177,-1.410948187126472,-15.965998172759996,,,0.0,inf
0.30000000000000004,0.5667731881141738,0.2858883018613525,7.165251508714483,12.007719024471676,0.2624140083789825,0.6421069949865341,107.0,133.0,119.0,133.42300415039062,0.1574369966983816,0.07941341718370902,1.87586799263055,-25.60493224455215,,,0.010606914348501934,153.87886982954404
0.35000000000000003,0.6878160238269048,1.2601333397479657,6.427111737593668,12.00769725417474,0.271471306681633,0.6545059978961945,107.0,133.0,119.0,133.42300415039062,0.19106000661858466,0.3500370388188794,0.6724601984040613,5.412472432703408,,,0.0,inf
0.4,0.6899112045767171,1.8184629654651103,5.915039651801607,12.00762223837601,0.281134907156229,0.6770130023360252,107.0,133.0,119.0,133.42300415039062,0.19164200127131029,0.5051286015180861,0.01163989305451252,3.101831253984136,,,0.0,inf
0.45,0.6321779966360513,2.0269728720120805,5.526232973822653,12.007539536842165,0.2902791053056717,0.7043372988700867,107.0,133.0,119.0,133.42300415039062,0.1756049990655698,0.5630480200033557,-0.32074004411480955,1.1583883697053923,-0.18667250589840234,,0.0,inf
0.5,0.5493527770046036,1.9688721142311905,5.017520171512863,12.0074806937444,0.29838360473513603,0.7322819977998734,107.0,133.0,119.0,133.42300415039062,0.15259799361238988,0.5469089206197751,-0.4601401090635988,-0.3227819876716121,-0.2705227624962497,,0.0,inf
0.55,0.4610052108765009,1.7295322128948023,4.308473375636205,12.007455262993087,0.3052762057632208,0.7578397989273071,107.0,133.0,119.0,133.42300415039062,0.12805700302125025,0.4804256146930006,-0.490819811822792,-1.3296661185354897,-0.354165476299512,,0.0,inf
0.6000000000000001,0.3774203896524305,1.387136416372912,3.3887869966741304,12.00745627036576,0.3109736070036888,0.7791418991982937,107.0,133.0,119.0,133.42300415039062,0.10483899712567514,0.3853156712146978,-0.4643601179115019,-1.9021988695660546,-0.3880932162908006,,0.0,inf
0.65,0.30333490669783514,1.00696340226384,2.4147393507707537,12.00747008090324,0.31558620650321245,0.7953073885291815,107.0,133.0,119.0,133.42300415039062,0.08425969630495421,0.27971205618440004,-0.41158601641441916,-2.112072300605958,-0.3777702130034438,,0.0,inf
0.7000000000000001,0.2403370857239084,0.6386228197041549,1.7017360550434155,12.007484431960876,0.3192616058513522,0.8062361981719732,107.0,133.0,119.0,133.42300415039062,0.06676030158997456,0.1773952276955986,-0.3499878942995926,-2.046336569776027,-0.34156810689251477,,0.0,inf
0.75,0.18826272189618226,0.3157479828586212,1.243833242741203,12.00749230703065,0.322154026478529,0.8123877979815006,107.0,133.0,119.0,133.42300415039062,0.052295200526717295,0.08770777301628367,-0.28930202126514576,-1.793749093586301,-0.29448723931689647,,0.0,inf
0.8,0.14610636234284158,0.05750502296999002,1.2209949148520671,12.007492117598055,0.3244071463122964,0.8145665992051363,107.0,133.0,119.0,133.42300415039062,0.040585100650789324,0.015973617491663896,-0.23420199751855922,-1.4346831104923943,-0.2457880255015929,,0.0008206932467955984,487.683542051273
0.8500000000000001,0.11251260638289357,0.1299309308164235,1.1079746739589131,12.007485852050841,0.32614763593301177,0.8153951987624168,107.0,133.0,119.0,133.42300415039062,0.031253501773025986,0.03609192522678431,-0.1866319775552666,0.40236615470240794,-0.20044742377744296,,0.0001176886678923912,inf
0.9,0.08607959747316289,0.2480891869571829,0.9509372961081202,12.007476812434199,0.327482856111601,0.8182500991970301,107.0,133.0,119.0,133.42300415039062,0.023910999298100803,0.06891366304366192,-0.14685004949850386,0.6564347563375531,-0.1607512952450614,,0.0,inf
0.95,0.06549012288463785,0.3060027106067041,0.7788402799675824,12.007467928842551,0.3285009560640901,0.8222384992986917,107.0,133.0,119.0,133.42300415039062,0.01819170080128829,0.08500075294630668,-0.1143859699362504,0.3217417980528957,-0.1275611610015332,,0.0,inf
1.0,0.049578839913063034,0.3157817409178542,0.6135312426362488,12.007460964845304,0.3292733260896057,0.8266194993630052,107.0,133.0,119.0,133.42300415039062,0.013771899975850842,0.0877171502549595,-0.0883960165087489,0.05432794617305637,-0.10106648230465658,,0.0,inf
1.05,0.037379160896081495,0.29079330967743583,0.4696573523145122,12.007456469553325,0.3298566280864179,0.8308338299393654,107.0,133.0,119.0,133.42300415039062,0.010383100248911526,0.08077591935484328,-0.06777599453878626,-0.13882461800232437,-0.0808823391151833,,0.0,inf
1.1,0.0280754998326591,0.24392817479563295,0.35533652815678424,12.007454142819359,0.3302953180973418,0.8345057098194957,107.0,133.0,119.0,133.42300415039062,0.007798749953516417,0.06775782633212026,-0.051687005907902143,-0.2603618604544603,-0.0655256185330885,,0.0,inf
1.15,0.021017592027800156,0.18643326681000105,0.2732835146114003,12.007453299362512,0.3306242210965138,0.8374264996964484,107.0,133.0,119.0,133.42300415039062,0.005838220007722265,0.051787018558333626,-0.03921059891588317,-0.3194161554757337,-0.052259540456283504,,0.0,inf
1.2000000000000002,0.0,0.12728371636238092,0.2221496042772229,12.007453222063232,0.3306242210965138,0.8395254646893591,107.0,133.0,119.0,133.42300415039062,0.0,0.03535658787843914,-0.11676440015444468,-0.3286086135978879,-0.03860612856676628,,0.0,inf
1.25,0.005311404168891252,0.07294128045944871,0.19786893403730565,12.007453404006526,0.33088316308567306,0.8408359696622938,107.0,133.0,119.0,133.42300415039062,0.0014753900469142366,0.02026146679429131,0.029507800938284836,-0.3019024216829578,-0.02461508501692721,,0.0,inf
1.3,0.006696683820804177,0.02744673598714945,0.1948631053390216,12.007453554263899,0.3309703670674935,0.8414610796608031,107.0,133.0,119.0,133.42300415039062,0.0018601899502233826,0.007624093329763736,0.0076959980661829115,-0.25274746929055125,-0.012877464099233064,,0.0,inf
1.35,0.006824664166213953,0.007244688979702814,0.18259448115534951,12.007453597931251,0.3310654290835373,0.8415421396493912,107.0,133.0,119.0,133.42300415039062,0.0018957400461705424,0.0020124136054730036,0.0007110019189431954,-0.11223359448581455,-0.005746251127964266,,5.238459080504145e-06,inf
1.4,0.0063045721047302146,0.030858026959082626,0.1608713651555395,12.00745354428585,0.3311563340830617,0.8418509396724403,107.0,133.0,119.0,133.42300415039062,0.0017512700290917263,0.008571674155300728,-0.0028894003415763318,0.13118521099655497,-0.003131044612376098,,0.0,inf
