Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Lead Speed (m/s),Ego Accel (m/s²),Lead Accel (m/s²),Smooth Accel (m/s²),Jerk (m/s³) (1 Hz),RSS Distance (m),TTC (s)
0.0,8.808552074432374,7.056000137329103,7.056000137329103,6.022788730578611,0.0,0.0,107.0,133.0,113.0,133.41999816894528,2.446820020675659,1.9600000381469729,,,,,1.717825363652256,12.371441666955507
0.05,8.173655605440656,8.820000171661377,7.938000154495238,6.023583152934061,0.12765920162200928,0.1126999855041504,107.0,133.0,113.0,133.41999816894528,2.2704598904001823,2.450000047683716,-3.5272026055095385,9.800000190734858,,,0.5812025655220672,inf
0.1,4.180355787302061,10.584000205993652,8.820000171661377,6.02065545943132,0.2056429982185364,0.2498999983072281,107.0,133.0,113.0,133.41999816894528,1.1612099409172392,2.940000057220459,-22.18499898965886,9.800000190734863,,,0.0,inf
0.15000000000000002,1.8214883565996032,10.747439861297623,9.301860094070436,6.016545091557593,0.2426242977380753,0.40529029071331024,107.0,133.0,113.0,133.41999816894528,0.5059689879443342,2.985399961471562,-13.104819059458094,0.9079980850220611,,,0.0,inf
0.2,0.4832711935075053,7.768655776977547,8.995219230651859,6.014804936633407,0.2558910958468914,0.5298077911138535,107.0,133.0,113.0,133.41999816894528,0.13424199819652924,2.1579599380493186,-7.4345397949561,-16.548800468444874,,,0.0,inf
0.25,0.2290366709239303,4.8948121547699035,8.3118180513382,6.014849874217927,0.2561344988644123,0.6134719923138618,107.0,133.0,113.0,133.41999816894528,0.06362129747886952,1.3596700429916397,-1.4124140143531947,-15.96579790115358,,,0.0,inf
0.30000000000000004,0.5667552173139703,0.2858890101483613,7.165256759739652,6.015212513058024,0.2624433971941471,0.6421069949865341,107.0,133.0,113.0,133.41999816894528,0.15743200480943617,0.07941361393010037,1.8762141466113313,-25.605128581230765,,,0.01060610805296503,77.09004947135246
0.35000000000000003,0.6878268063069539,1.2601369874799058,6.427116788207183,6.015169055183189,0.2715005986392498,0.6545059978961945,107.0,133.0,113.0,133.41999816894528,0.19106300175193164,0.35003805207775157,0.6726199388499094,5.412488762953025,,,0.0,inf
0.4,0.6899400115013764,1.8184629647126125,5.915044141152232,6.0150193151795435,0.28116450086236,0.6770130023360252,107.0,133.0,113.0,133.41999816894528,0.19165000319482678,0.505128601309059,0.011740028857902821,3.1018109846261495,,,0.0,inf
0.45,0.6322068035604047,2.026972872019429,5.526237014238951,6.014854232111748,0.2903091013431549,0.7043372020125389,107.0,133.0,113.0,133.41999816894528,0.17561300098900132,0.5630480200053969,-0.3207400441165093,1.1583883739267578,-0.18666711941643815,,0.0,inf
0.5,0.5493851780900745,1.968872116739347,5.017524212179977,6.014736772991754,0.29841409996151924,0.7322818972170353,107.0,133.0,113.0,133.41999816894528,0.15260699391390958,0.5469089213164853,-0.4601201415018348,-0.3227819737782323,-0.2705118794897464,,0.0,inf
0.55,0.4610340178014209,1.729535861567718,4.30847778117061,6.0146860116023575,0.30530709959566593,0.7578396983444691,107.0,133.0,113.0,133.41999816894528,0.12806500494483913,0.480426628213255,-0.49083977938140855,-1.3296458620646046,-0.35416484570844753,,0.0,inf
0.6000000000000001,0.3774420082570102,1.3871400696923215,3.3887917675404764,6.014688026917166,0.311004800722003,0.7791417986154556,107.0,133.0,113.0,133.41999816894528,0.10484500229361393,0.38531668602564484,-0.46440005302450366,-1.9021988437522013,-0.38810236986489416,,0.0,inf
0.65,0.3033565253019463,1.0069669479663872,2.4147444762073533,6.0147155996274675,0.31561779975891113,0.7953074276447296,107.0,133.0,113.0,133.41999816894528,0.08426570147276286,0.2797130411017742,-0.4115860164170221,-2.1120728984774155,-0.37778472911396355,,0.0,inf
0.7000000000000001,0.24035580754312266,0.6386228208463041,1.701741180594229,6.014744249228173,0.3192934999242425,0.8062361972406507,107.0,133.0,113.0,133.41999816894528,0.06676550209531185,0.17739522801286223,-0.35000398754901985,-2.0463562617782376,-0.3415847241820462,,0.0,inf
0.75,0.18827712535861152,0.3157469204047876,1.2438346571577177,6.014759970839227,0.32218606024980545,0.8123878976330161,107.0,133.0,113.0,133.41999816894528,0.0522992014885032,0.08770747789021877,-0.2893260121361733,-1.7937550024528717,-0.29450431780930486,,0.0,inf
0.8,0.14611608535054216,0.05750393185031396,1.2209961493279131,6.014759591388606,0.3244393300265074,0.8145665982738137,107.0,133.0,113.0,133.41999816894528,0.04058780148626171,0.015973314402864987,-0.23422800004482958,-1.4346832697470744,-0.24580457691309693,,0.0008208114933790263,244.2592843058287
0.8500000000000001,0.1125226780787736,0.12993202109928312,1.1079756526898508,6.014747082544089,0.32618000963702803,0.8153950991109014,107.0,133.0,113.0,133.41999816894528,0.031256299466326,0.0360922280831342,-0.18663004039871406,0.40237827360538386,-0.20046258828377034,,0.00011777441776198388,inf
0.9,0.08608464002609917,0.2480902631470129,0.9509383825332908,6.014729035134916,0.3275153497233987,0.8182500982657075,107.0,133.0,113.0,133.41999816894528,0.023912400007249767,0.06891396198528137,-0.14687798918152487,0.6564346780429442,-0.16076425025755198,,0.0,inf
0.95,0.06549191996456709,0.30600415902955064,0.778841511234303,6.0147113000258505,0.32853348983917385,0.8222384983673692,107.0,133.0,113.0,133.41999816894528,0.018192199990157525,0.08500115528598629,-0.114404000341845,0.3217438660140988,-0.12757134705418804,,0.0,inf
1.0,0.04958244077892271,0.3157810439369869,0.613532403954067,6.01469739691761,0.3293058897834271,0.8266195990145206,107.0,133.0,113.0,133.41999816894528,0.013772900216367418,0.08771695664916303,-0.08838599547580205,0.0543160272635348,-0.10107397221462913,,0.0,inf
1.05,0.037382040917876114,0.29079293479265506,0.4696581112765609,6.01468842265128,0.3298892308375798,0.8308338690549135,107.0,133.0,113.0,133.41999816894528,0.010383900254965587,0.08077581522018196,-0.06777999922803657,-0.1388228285796213,-0.08088787332765746,,0.0,inf
1.1,0.028076904639708883,0.2439270764667138,0.3553368119540001,6.01468377750475,0.3303279978281353,0.8345057386904955,107.0,133.0,113.0,133.41999816894528,0.007799140177696911,0.06775752124075383,-0.05169520154537346,-0.2603658795885622,-0.065530052677343,,0.0,inf
1.15,0.021018096618356314,0.186432194770402,0.2732833366344016,6.014682093606362,0.33065693880780606,0.8374265385791659,107.0,133.0,113.0,133.41999816894528,0.005838360171765642,0.05178672076955611,-0.03921560011862552,-0.31941600942395565,-0.052263288063511756,,0.0,inf
1.2000000000000002,0.0,0.12728300628075648,0.22214935517784684,6.0146819392766115,0.33065693880780606,0.8395255017094314,107.0,133.0,113.0,133.41999816894528,0.0,0.03535639063354346,-0.11676720343531223,-0.32860660272025116,-0.03860916803166548,,0.0,inf
